x,y
127.0764,37.56164
127.0787,37.56555
127.0838,37.56386
127.0814,37.56361
127.0826,37.56728
127.092,37.5629
127.0942,37.56542
127.0849,37.55812
127.0978,37.56042
127.082,37.56896
127.1033,37.57181
127.0871,37.56524
127.098,37.57094
127.0751,37.56389
127.0892,37.56357
127.081,37.57058
127.0952,37.5692
127.0824,37.56845
127.0924,37.55598
127.0821,37.55779
127.0888,37.56647
127.0799,37.56803
127.0746,37.56501
127.0839,37.55715
127.09,37.56134
127.0855,37.56252
127.0999,37.5621
127.0926,37.56964
127.0741,37.56127
127.0788,37.55867
127.0862,37.55619
127.09,37.56555
127.0995,37.57242
127.0758,37.56145
127.0802,37.57122
127.0756,37.5612
127.079,37.57027
127.0851,37.56229
127.0867,37.56731
127.0971,37.56214
127.0846,37.56263
127.0868,37.56498
127.0935,37.55866
127.0978,37.56642
127.0832,37.55947
127.0969,37.56142
127.08,37.56699
127.0898,37.55686
127.0912,37.55439
127.0777,37.56144
127.0868,37.55443
127.0839,37.57101
127.0906,37.55333
127.0804,37.56377
127.0946,37.56204
127.0852,37.55573
127.0906,37.55849
127.0949,37.56453
127.1006,37.55887
127.0834,37.55738
127.0787,37.56409
127.0878,37.56394
127.0914,37.56498
127.097,37.56687
127.0931,37.56367
127.0739,37.5595
127.0861,37.56174
127.0858,37.56156
127.0808,37.56927
127.0928,37.56462
127.093,37.56838
127.0825,37.55906
127.0916,37.5687
127.0849,37.56082
127.0785,37.56493
127.0881,37.56162
127.0928,37.56599
127.0845,37.56707
127.0754,37.5638
127.0989,37.56691
127.0836,37.56021
127.0792,37.55839
127.0782,37.56654
127.0819,37.55979
127.0767,37.56577
127.0762,37.56652
127.0828,37.56948
127.0911,37.56955
127.0769,37.56421
127.0776,37.55991
127.0885,37.56834
127.0888,37.55773
127.0911,37.55803
127.0893,37.55333
127.0819,37.57109
127.0992,37.56246
127.0869,37.56986
127.0769,37.56109
127.0804,37.5597
127.0873,37.56597
127.1028,37.57155
127.0858,37.55711
127.0998,37.56634
127.1012,37.56438
127.0894,37.56546
127.095,37.5622
126.9927,37.55462
126.9876,37.55451
126.9898,37.55756
126.9913,37.55156
126.9877,37.55686
126.9925,37.55238
126.8411,37.55511
126.8301,37.55072
126.8408,37.55721
126.8299,37.54859
126.832,37.55772
126.8269,37.55495
126.8302,37.55366
126.8352,37.5568
126.8284,37.55824
126.8268,37.55275
126.8426,37.55236
126.8426,37.55311
126.8344,37.55629
126.8286,37.55816
126.8332,37.55844
126.8378,37.5522
126.8324,37.55132
126.8261,37.55518
126.8329,37.55303
126.8308,37.55103
126.8319,37.5475
126.8453,37.55388
126.8409,37.55115
126.8415,37.55236
126.836,37.55675
126.8273,37.55918
126.8276,37.5521
126.8364,37.55248
126.8439,37.55334
126.8268,37.55835
126.8348,37.5486
126.8385,37.55173
126.8323,37.55855
126.8343,37.54996
126.8368,37.555
126.8325,37.55813
126.8288,37.5522
126.845,37.55742
126.8292,37.55632
126.8345,37.55724
126.8366,37.55312
126.8323,37.55287
126.8304,37.55648
126.8289,37.55885
126.8341,37.54856
126.8395,37.55336
126.8263,37.5586
126.8303,37.554
126.829,37.55351
126.8394,37.55364
126.8418,37.5549
126.833,37.55354
126.8347,37.55539
126.8387,37.55334
127.1744,37.54671
127.1719,37.55231
127.1611,37.54791
127.1824,37.54929
127.1661,37.5496
127.1574,37.54922
127.177,37.55224
127.175,37.5459
127.1704,37.55372
127.1646,37.55182
127.1579,37.54604
127.171,37.54711
127.1696,37.54963
127.1759,37.54814
127.1673,37.54563
127.1827,37.54895
127.1623,37.54963
127.1596,37.55476
127.1783,37.54969
127.1622,37.5467
127.1743,37.55289
127.1568,37.55277
127.1777,37.55372
127.1611,37.55085
127.162,37.5556
127.1748,37.55008
127.1574,37.54676
127.1775,37.55249
127.1597,37.55539
127.1713,37.55292
127.161,37.54976
127.1611,37.5527
127.1585,37.54646
127.1674,37.55441
127.1567,37.5479
127.1672,37.55494
127.1724,37.54957
127.1698,37.55659
127.1759,37.54682
127.157,37.54845
127.1612,37.55554
127.1623,37.54625
127.1691,37.54629
127.1662,37.55394
127.1623,37.55187
127.179,37.54889
127.1779,37.54676
127.1655,37.54932
127.048,37.47532
127.0641,37.47048
127.0535,37.48415
127.065,37.47094
127.0744,37.48205
127.0647,37.47779
127.0719,37.47213
127.074,37.48685
127.072,37.48036
127.065,37.48551
127.0644,37.48487
127.0547,37.47321
127.0473,37.4768
127.0718,37.47871
127.0747,37.48176
127.0684,37.48018
127.0636,37.47466
127.0495,37.4786
127.0557,37.47906
127.052,37.47524
127.0691,37.48984
127.0692,37.47375
127.0662,37.47305
127.0647,37.48762
127.0731,37.47746
127.0554,37.47737
127.069,37.47565
127.0672,37.48819
127.0559,37.48597
127.0629,37.47484
127.0563,37.46894
127.0637,37.47034
127.0621,37.47195
127.0759,37.4849
127.0643,37.47678
127.0656,37.48587
127.051,37.48341
127.0603,37.48611
127.0657,37.47519
127.0688,37.47728
127.0481,37.48174
127.0635,37.47518
127.0581,37.4848
127.0691,37.47819
127.068,37.4812
127.0689,37.4882
127.0601,37.48577
127.0708,37.47713
127.0574,37.47787
127.0805,37.49585
127.0627,37.47032
127.0681,37.47669
127.0507,37.47591
127.0678,37.47638
127.056,37.48251
127.056,37.47619
127.0641,37.47185
127.0543,37.48125
127.0653,37.47296
127.0742,37.47627
127.0598,37.47026
127.0647,37.48898
127.0493,37.47723
127.0667,37.48895
127.0543,37.47687
127.0503,37.47067
127.0702,37.48605
127.075,37.47371
127.0589,37.48736
127.0616,37.48918
127.075,37.4744
127.0456,37.47983
127.0514,37.47252
127.0586,37.48237
127.0728,37.4811
127.0728,37.48953
127.072,37.47964
127.0625,37.48202
127.0655,37.48243
127.061,37.47051
127.0479,37.47462
127.0543,37.4781
127.064,37.47392
127.0532,37.48258
127.0692,37.48348
127.0746,37.48544
127.0613,37.48049
127.0666,37.47915
127.0732,37.49044
127.0627,37.47733
127.0505,37.4701
127.0697,37.48199
127.073,37.4739
127.0679,37.4898
127.0656,37.47456
127.0703,37.48784
127.055,37.47684
127.0539,37.47355
127.0517,37.4704
127.0681,37.4724
127.054,37.47397
127.061,37.47328
127.0481,37.4817
127.0464,37.47922
127.0762,37.49635
127.0596,37.48472
127.0613,37.484
127.0519,37.48173
127.0713,37.4872
127.0676,37.48858
127.0732,37.47244
127.058,37.48421
127.0744,37.47396
127.0721,37.47764
127.0561,37.48506
127.0724,37.49288
127.0623,37.47718
127.0749,37.48116
127.0661,37.47907
127.0675,37.47139
127.0501,37.47732
127.0736,37.47318
127.0511,37.48341
127.0616,37.47812
127.0773,37.48479
127.0565,37.47412
127.0658,37.48801
127.0538,37.46952
127.0645,37.47138
127.0601,37.47692
127.079,37.49413
127.0507,37.48179
127.0708,37.4792
127.0579,37.47819
126.9801,37.56164
126.9784,37.56116
126.9801,37.56143
126.9806,37.56256
126.9787,37.561
126.962,37.57228
126.9649,37.57274
126.9636,37.57332
126.9639,37.57227
126.9634,37.57459
126.9636,37.57237
126.9621,37.57554
126.9637,37.57181
126.9638,37.5735
126.9476,37.5723
126.853,37.55858
126.8473,37.5646
126.8396,37.55931
126.8548,37.55571
126.8603,37.54297
126.8491,37.56097
126.8531,37.55961
126.8431,37.5587
126.8466,37.5601
126.852,37.56093
126.8569,37.54635
126.8593,37.54246
126.8405,37.56348
126.8478,37.56445
126.8526,37.561
126.8402,37.56344
126.8622,37.55684
126.8635,37.53921
126.8639,37.55076
126.8609,37.54907
126.8629,37.53801
126.8483,37.56079
126.8499,37.56352
126.863,37.55401
126.8511,37.55868
126.8552,37.55736
126.8546,37.55806
126.8491,37.55935
126.8614,37.55682
126.8435,37.56582
126.8445,37.56231
126.8414,37.56278
126.8558,37.55599
126.8436,37.56089
126.8597,37.55598
126.8633,37.55071
126.8392,37.56115
126.841,37.5632
126.8537,37.55696
126.861,37.55575
126.8558,37.56032
126.8589,37.5582
126.8586,37.55869
126.8438,37.56397
126.8515,37.55783
126.8463,37.56122
126.8644,37.5544
126.8617,37.548
126.8498,37.55958
126.8445,37.55826
126.8628,37.54878
126.8599,37.5575
126.8551,37.54486
126.8612,37.55356
126.8398,37.56092
126.8551,37.5458
126.8511,37.55768
126.8554,37.56001
126.863,37.54744
126.858,37.54522
126.8596,37.55823
126.86,37.54531
126.8449,37.56433
126.8519,37.55978
126.8634,37.55069
126.8476,37.55777
126.8499,37.55905
126.8472,37.56144
126.8412,37.56332
126.8442,37.56448
126.8414,37.55892
126.861,37.53926
126.8599,37.54882
126.8571,37.54338
126.8597,37.5557
126.8448,37.56182
126.8572,37.55605
126.8503,37.56308
126.844,37.56161
126.8409,37.56159
126.8429,37.55842
126.8503,37.56179
126.8619,37.5571
126.8609,37.53906
126.8643,37.55483
126.8607,37.55229
126.8578,37.55793
126.862,37.55713
126.859,37.5514
126.859,37.55533
126.8544,37.55844
126.859,37.55395
126.8627,37.55257
126.8623,37.54047
126.8597,37.54465
126.8574,37.55966
126.8405,37.56103
126.8643,37.55462
126.8605,37.55809
126.863,37.55423
126.8631,37.55414
126.8443,37.55908
126.8494,37.55752
126.8587,37.55876
126.8621,37.5543
126.8602,37.55083
126.8404,37.56065
126.8503,37.56012
126.8634,37.5525
126.8417,37.56349
126.8583,37.55533
126.8419,37.55911
126.857,37.55913
126.8639,37.55287
126.8473,37.56333
126.8611,37.54677
126.8589,37.54588
126.8451,37.56277
126.8449,37.56398
126.8516,37.56095
126.8541,37.55813
126.8574,37.5567
126.8503,37.55683
126.8523,37.55826
126.8573,37.54451
126.856,37.55492
126.8578,37.54468
126.8519,37.55831
126.8459,37.56018
126.8601,37.55661
126.8597,37.55372
126.8613,37.54292
126.8529,37.55741
126.8584,37.54631
126.8631,37.55132
126.8406,37.56216
126.8425,37.55943
127.0771,37.47621
127.0831,37.48332
127.0829,37.48666
127.0816,37.49589
127.0869,37.4932
127.0854,37.47851
127.0767,37.47799
127.0874,37.4942
127.0867,37.48294
127.0786,37.49127
127.0856,37.49677
127.0843,37.48313
127.0756,37.48924
127.0759,37.47589
127.0937,37.49636
127.0782,37.48932
127.0912,37.49526
127.0776,37.47686
127.0838,37.47574
127.0821,37.47675
127.0752,37.47903
127.0824,37.48806
127.0895,37.49122
127.0923,37.49236
127.0899,37.48932
127.0811,37.4876
127.0773,37.47749
127.0858,37.48081
127.0883,37.48791
127.0825,37.47642
127.0771,37.49098
127.0794,37.47772
127.0831,37.48843
127.0812,37.48474
127.0869,37.49415
127.0835,37.49223
127.0792,37.48145
127.0855,37.47996
127.083,37.49356
127.0936,37.49549
127.0802,37.47703
127.0794,37.47726
127.0826,37.49789
127.0807,37.4755
127.0851,37.47956
127.0877,37.49367
127.0786,37.48656
127.0914,37.49715
127.0762,37.47611
127.0771,37.47789
127.0742,37.49099
127.0791,37.48028
127.086,37.49788
127.0977,37.45958
127.1002,37.46573
127.1177,37.46328
127.0942,37.46443
127.1072,37.46608
127.1019,37.46009
127.0969,37.45863
127.0985,37.46455
127.1101,37.46587
127.1,37.46038
127.1182,37.46667
127.1136,37.46003
127.1178,37.46426
127.1086,37.46338
127.0955,37.46675
127.097,37.46078
127.1042,37.46142
127.1027,37.46827
127.0978,37.4637
127.0229,37.51816
127.0129,37.52296
127.0269,37.52625
127.0185,37.52006
127.0226,37.51961
127.0237,37.52013
127.0208,37.51957
127.0386,37.52764
127.0323,37.52446
127.0317,37.52323
127.0303,37.52159
127.0136,37.52719
127.0133,37.52496
127.0301,37.5233
127.0331,37.52211
127.015,37.52551
127.0117,37.52717
127.0231,37.52389
127.0375,37.52362
127.0273,37.52245
127.0338,37.52367
127.0289,37.52676
127.038,37.52633
127.0147,37.52585
127.0371,37.52485
127.0131,37.52806
127.0261,37.52223
127.0387,37.52403
127.0221,37.52114
127.0099,37.525
127.0278,37.52117
127.0314,37.52184
127.0317,37.52706
127.0218,37.51761
127.023,37.52179
127.0204,37.5175
127.0116,37.52646
127.0374,37.52589
127.0279,37.52595
127.013,37.52789
127.0325,37.52127
127.0296,37.5256
127.0215,37.5212
127.0149,37.52485
127.0288,37.52062
127.0145,37.52451
127.0199,37.52221
127.0346,37.5264
127.0385,37.5241
127.036,37.52244
127.0265,37.5198
127.0194,37.51986
127.0116,37.52793
127.0109,37.52526
127.0188,37.52042
127.0318,37.52299
127.0342,37.52456
127.0294,37.52606
127.0323,37.52791
127.0196,37.51862
127.0366,37.52779
127.0258,37.52523
127.0336,37.52431
127.0203,37.51992
127.0361,37.52632
127.0275,37.526
127.0315,37.52444
127.0201,37.52026
127.0246,37.5197
127.0342,37.52633
127.0346,37.52763
127.0144,37.52737
127.0203,37.52204
127.0251,37.52353
127.033,37.52769
127.0294,37.52532
127.0229,37.52015
127.0259,37.52441
127.0386,37.52644
127.0346,37.52844
127.027,37.52037
127.0321,37.52451
127.0135,37.52721
127.0207,37.51896
127.0333,37.52165
127.0132,37.52875
127.0316,37.52272
127.0321,37.52468
127.0237,37.52094
127.0337,37.52658
127.0298,37.52644
127.0282,37.52465
127.0226,37.52288
127.0254,37.52135
127.0213,37.51715
127.0335,37.52701
127.0268,37.52478
127.0249,37.52311
127.0335,37.52531
127.0206,37.52089
127.0352,37.52302
127.0327,37.52277
127.0249,37.52069
127.0275,37.52562
127.0217,37.51777
127.0192,37.52223
127.009,37.52559
127.0197,37.5174
127.0228,37.51954
127.033,37.52332
127.0154,37.52588
127.0127,37.52588
127.0315,37.52478
127.0275,37.52535
127.0258,37.52196
127.0314,37.52096
127.0376,37.52538
127.0094,37.52609
127.0384,37.52453
127.0201,37.51658
127.0383,37.52392
127.0218,37.52108
127.0313,37.52427
127.0263,37.52071
127.0309,37.52231
127.0122,37.52587
127.0092,37.5256
127.032,37.52724
127.0276,37.51986
127.0186,37.52199
127.0237,37.52111
127.0257,37.52341
127.0207,37.52211
127.0335,37.52888
127.0235,37.52127
127.0311,37.52321
127.0329,37.52806
127.0302,37.52408
127.0312,37.52254
127.0238,37.51822
127.0267,37.5194
127.0301,37.52431
126.816,37.55078
126.8158,37.54194
126.8155,37.5448
126.823,37.55207
126.8249,37.54697
126.8138,37.54218
126.8223,37.54747
126.8151,37.55112
126.822,37.5548
126.8197,37.54674
126.8169,37.54139
126.8189,37.54919
126.8169,37.54699
126.8235,37.54318
126.823,37.5521
126.8242,37.55682
126.8159,37.54677
126.8244,37.55602
126.8226,37.54545
126.8223,37.54979
126.8184,37.5532
127.016,37.64532
127.0166,37.6414
127.027,37.64235
126.9916,37.64288
127.0081,37.64479
127.0173,37.62991
126.9965,37.64174
126.9924,37.6453
127.0105,37.63226
127.0031,37.64185
126.993,37.63587
126.9925,37.64389
126.9998,37.64854
126.9949,37.63142
127.0149,37.63624
127.0033,37.64625
127.0003,37.62604
127.0108,37.62979
127.0073,37.64242
127.0132,37.62718
127.0169,37.64483
127.0109,37.64669
127.0205,37.6449
126.9971,37.64784
126.9943,37.63238
127.0167,37.63504
127.0168,37.63417
126.9963,37.62997
127.0215,37.63603
126.9979,37.64309
127.0114,37.64411
127.0206,37.64074
127.0157,37.6339
126.9948,37.64721
127.0217,37.63699
127.0136,37.6371
127.0001,37.63099
126.9934,37.64043
127.0086,37.6306
126.9948,37.63814
126.9962,37.6305
127.0226,37.64608
127.0134,37.6468
127.009,37.64795
127.0079,37.62975
127.0082,37.62765
126.9996,37.63136
127.0055,37.64875
127.0215,37.63516
127.0171,37.64653
127.0048,37.64481
126.9967,37.63923
127.0069,37.63904
126.9976,37.63266
127.0158,37.63241
126.9963,37.64405
127.0006,37.62823
127.0062,37.64335
126.9864,37.63885
127.0204,37.64811
127.0118,37.62853
126.9905,37.64167
127.0047,37.6351
126.9924,37.63374
127.022,37.64276
126.9958,37.64334
127.0076,37.62556
127.0079,37.62518
127.0178,37.6398
126.9897,37.64105
127.0131,37.63037
127.0169,37.64607
127.0147,37.64412
127.008,37.62573
127.0158,37.6317
127.0109,37.62892
127.0112,37.64866
127.0113,37.63064
127.0043,37.6276
127.0004,37.62885
127.0027,37.64879
127.0109,37.63135
127.0122,37.62724
127.0053,37.62876
127.005,37.62955
126.9963,37.64018
126.9912,37.64275
127.0098,37.64467
127.0192,37.64877
127.023,37.63919
127.0061,37.63175
127.0264,37.64108
127.0085,37.63524
127.0186,37.63017
127.0142,37.6372
126.9988,37.64237
127.0026,37.62654
127.0003,37.63128
126.9998,37.63784
127.0078,37.6288
127.02,37.63707
127.003,37.64722
127.002,37.62717
126.9994,37.62654
126.9929,37.63877
126.9884,37.63725
127.0258,37.63989
127.0262,37.63859
127.0015,37.62994
127.0049,37.64319
127.0225,37.64067
127.0197,37.63858
127.0067,37.63786
127.0034,37.63326
127.0127,37.63684
127.0104,37.62879
127.0124,37.64897
127.0013,37.62602
126.9951,37.6481
126.9961,37.6324
127.0171,37.62972
127.0108,37.63834
127.0216,37.64681
127.0206,37.6378
126.9964,37.64298
127.0077,37.64038
126.9942,37.63686
127.0205,37.64353
126.9984,37.6434
126.9863,37.63936
127.0132,37.63777
127.0229,37.64306
127.009,37.6326
127.0228,37.63872
127.0137,37.62729
127.0064,37.63759
127.0225,37.64396
127.0108,37.64535
127.0124,37.6407
126.9985,37.64568
127.0002,37.63012
127.0073,37.62611
127.018,37.63959
127.0185,37.62984
127.003,37.64388
127.0107,37.6453
127.0223,37.63237
127,37.64791
127.0165,37.62936
127.0203,37.64173
127.0222,37.63414
127.01,37.62802
127.0147,37.64767
126.9858,37.63862
127.0092,37.62677
127.011,37.63067
127.0188,37.63989
127.0076,37.63473
127.0072,37.63455
127.0048,37.6339
127.0169,37.64299
126.9977,37.63565
127.0119,37.62834
127.0006,37.62667
126.9947,37.63114
127.0051,37.64692
127.008,37.64732
127.0186,37.63504
127.0056,37.63142
127.0034,37.64372
127.0109,37.62564
126.9905,37.63899
127.0064,37.6372
127.0108,37.64209
127.0249,37.63903
127.0207,37.63443
127.0049,37.63019
126.9971,37.64577
127.0086,37.64522
127.0067,37.64909
127.0216,37.64529
127.0115,37.62782
127.0148,37.64591
127.0048,37.64147
127.0136,37.6467
126.9873,37.63534
127.0057,37.63624
127.0223,37.64256
127.0122,37.63807
126.9943,37.63585
127.0101,37.63378
127.0221,37.63668
126.9909,37.63897
127.0013,37.63295
127.0165,37.63955
127.0018,37.64703
127.0134,37.63815
126.9911,37.63922
127.0057,37.64792
127.0095,37.64236
126.9871,37.64135
127.0064,37.62692
127.097,37.49052
127.1084,37.48354
127.0893,37.47881
127.0971,37.49262
127.0923,37.48394
127.0968,37.47882
127.0969,37.48025
127.0928,37.47863
127.1082,37.48508
127.0951,37.48342
127.1012,37.49052
127.1074,37.48763
127.0972,37.47839
127.0966,37.48409
127.101,37.49326
127.0991,37.4869
127.0939,37.47868
127.0992,37.48601
127.0923,37.4795
127.0934,37.48838
127.0981,37.49446
127.0952,37.4864
127.0977,37.48137
127.0983,37.48307
127.1099,37.48621
127.0961,37.48253
127.0964,37.48279
127.0976,37.48084
127.097,37.4926
127.0967,37.48182
127.0948,37.48466
127.1023,37.49111
127.1019,37.48866
127.1007,37.49393
127.0985,37.48899
127.1026,37.49157
127.09,37.47981
127.0879,37.4844
127.0886,37.4775
127.0955,37.49434
127.0991,37.4918
127.0981,37.48449
127.0877,37.48101
127.1028,37.48937
127.0876,37.48349
127.1071,37.48411
127.108,37.48734
127.1043,37.48551
127.1008,37.48952
127.1035,37.49035
127.1005,37.4909
127.0945,37.48687
126.7981,37.5416
126.7934,37.5424
126.7996,37.54712
126.9788,37.56628
126.9793,37.56565
126.98,37.56681
126.9824,37.56646
126.9829,37.56613
126.9809,37.56599
126.9523,37.55227
126.9551,37.55102
126.9541,37.55293
126.9557,37.5555
126.9519,37.55666
126.9499,37.55663
126.962,37.55407
126.9549,37.55017
126.9512,37.55591
126.957,37.55419
126.9512,37.55467
126.9604,37.55666
126.9548,37.5533
126.9592,37.55632
126.9586,37.55478
126.9616,37.55218
126.9627,37.55771
126.952,37.55508
126.9512,37.55203
126.9532,37.55393
126.9572,37.5518
126.9531,37.55527
126.9596,37.55319
126.9557,37.5569
126.9518,37.55645
126.9578,37.55644
126.9583,37.55533
126.9615,37.55184
126.9539,37.55214
126.9553,37.55152
126.9518,37.55551
126.9557,37.55376
126.9607,37.55771
126.9502,37.55521
127.0712,37.43635
127.0619,37.4427
127.056,37.45401
127.0659,37.43061
127.0572,37.45617
127.0705,37.43318
127.0682,37.43424
127.0574,37.44681
127.0707,37.43078
127.0622,37.44323
127.0553,37.44897
127.072,37.4381
127.0638,37.44226
127.0524,37.45368
127.0698,37.44385
126.9474,37.55552
126.9457,37.54636
126.9469,37.55669
126.9463,37.5448
126.948,37.55476
126.9473,37.55424
126.9468,37.54859
126.9472,37.546
126.95,37.55171
126.9487,37.55258
126.9479,37.54897
126.9466,37.55638
126.9471,37.55622
126.9476,37.55216
126.9457,37.54897
126.9457,37.54685
127.0392,37.47023
127.0393,37.48477
127.0244,37.4773
127.0448,37.46167
127.0302,37.478
127.0344,37.47602
127.0411,37.47873
127.0377,37.47582
127.0378,37.45732
127.0418,37.46948
127.0453,37.47127
127.0393,37.45837
127.0303,37.47883
127.0294,37.47784
127.0302,37.46663
127.027,37.47869
127.0442,37.46393
127.0348,37.46529
127.0359,37.45257
127.043,37.46704
127.0496,37.47279
127.0244,37.47698
127.0367,37.46949
127.0392,37.46188
127.0475,37.47437
127.0307,37.46698
127.0364,37.45849
127.0499,37.47101
127.0373,37.46066
127.0405,37.48085
127.0348,37.48207
127.0342,37.47863
127.0383,37.47777
127.0373,37.47766
127.0426,37.46817
127.0226,37.47802
127.0468,37.47468
127.0428,37.46687
127.0368,37.45963
127.0335,37.46869
127.0408,37.47435
127.0376,37.46481
127.0268,37.47603
127.0332,37.47921
127.0281,37.48051
127.0347,37.46996
127.043,37.4804
127.037,37.47506
127.038,37.46817
127.0305,37.46749
127.0494,37.47156
127.0383,37.45689
127.0356,37.47056
127.0429,37.46869
127.0367,37.48003
127.0314,37.4785
127.0365,37.45818
127.0242,37.47984
127.0423,37.47534
127.0318,37.47803
127.0472,37.47395
127.0304,37.46896
127.0379,37.4745
127.0371,37.4576
127.0343,37.46543
127.037,37.48041
127.0388,37.46429
127.0469,37.47096
127.0392,37.46413
127.0478,37.47457
127.0418,37.46868
127.0346,37.48081
127.0355,37.45778
127.0448,37.47241
127.0389,37.46598
127.031,37.46611
127.0471,37.46904
127.0224,37.47753
127.0354,37.4767
127.0425,37.46917
127.0425,37.46752
127.0395,37.46198
127.037,37.45883
127.0404,37.47203
127.0416,37.48025
127.0413,37.46679
127.0371,37.46257
127.0313,37.46731
127.0275,37.47512
127.0338,37.47972
127.0348,37.46539
127.0444,37.46717
127.0354,37.47767
127.0419,37.46321
127.0448,37.46937
127.0363,37.46051
127.0324,37.47479
127.0367,37.47244
127.0305,37.47918
127.0335,37.48094
127.04,37.48153
127.035,37.47348
127.0409,37.47933
127.0312,37.4785
127.028,37.47485
127.0484,37.47117
127.0374,37.47604
127.04,37.46543
127.0244,37.47799
127.0397,37.47097
127.0467,37.47421
127.0427,37.46702
127.0424,37.46715
127.0488,37.47333
127.0453,37.47104
127.0442,37.47578
127.0246,37.47903
127.0342,37.47674
127.0355,37.4827
127.0397,37.47226
127.0306,37.46646
127.0477,37.47131
127.0585,37.67881
127.0778,37.6788
127.0634,37.67395
127.0558,37.64091
127.0705,37.66843
127.0704,37.662
127.0632,37.67076
127.0565,37.64881
127.0744,37.68191
127.0885,37.68356
127.0844,37.67966
127.0748,37.66811
127.0786,37.67489
127.0582,37.67939
127.0728,37.67137
127.0747,37.676
127.0721,37.66637
127.0725,37.66608
127.0779,37.68008
127.0651,37.64916
127.059,37.63813
127.056,37.68472
127.0781,37.69025
127.0834,37.68501
127.0739,37.6793
127.0555,37.65399
127.0564,37.66254
127.0819,37.66476
127.0694,37.66963
127.0693,37.65125
127.0869,37.68337
127.064,37.66748
127.0531,37.68196
127.0659,37.65642
127.0676,37.66127
127.0663,37.65045
127.0507,37.67199
127.0836,37.67777
127.0705,37.66851
127.0846,37.6699
127.0594,37.63703
127.0715,37.66156
127.0822,37.68425
127.0778,37.68263
127.0641,37.6667
127.0761,37.66333
127.0582,37.6568
127.0599,37.67812
127.0687,37.68469
127.0665,37.65342
127.0514,37.67821
127.0683,37.65143
127.0731,37.68544
127.0783,37.68041
127.0654,37.65594
127.0522,37.67225
127.0522,37.68185
127.0579,37.6702
127.0863,37.68676
127.0619,37.67721
127.066,37.67545
127.0802,37.68997
127.0739,37.66634
127.0594,37.68828
127.0874,37.66858
127.067,37.65315
127.0571,37.66117
127.0523,37.66047
127.0675,37.65255
127.0607,37.65841
127.0576,37.68255
127.0529,37.68378
127.079,37.68094
127.0758,37.68835
127.0825,37.66959
127.0719,37.69358
127.0676,37.66823
127.0853,37.6849
127.0593,37.67961
127.0708,37.66952
127.0572,37.6594
127.0823,37.67856
127.0671,37.6534
127.0586,37.68751
127.0531,37.68417
127.0547,37.65254
127.051,37.67475
127.0532,37.67987
127.0702,37.65434
127.0919,37.67273
127.0589,37.67272
127.0844,37.68865
127.0805,37.68706
127.0561,37.64544
127.0584,37.68163
127.0799,37.67213
127.0631,37.64963
127.0685,37.6913
127.0842,37.66412
127.0632,37.6877
127.0874,37.67676
127.0891,37.68788
127.0501,37.67339
127.0581,37.66136
127.0554,37.66228
127.0584,37.64148
127.0928,37.67163
127.0837,37.67356
127.0731,37.6743
127.0792,37.68861
127.0621,37.67424
127.0796,37.66403
127.0758,37.6751
127.0826,37.66664
127.0514,37.67128
127.0882,37.68111
127.0569,37.6635
127.086,37.67897
127.0826,37.67723
127.0798,37.69032
127.055,37.66032
127.0824,37.69314
127.0892,37.66842
127.0629,37.65033
127.062,37.67532
127.0841,37.68661
127.0892,37.66492
127.0673,37.66849
127.0551,37.66406
127.0604,37.64288
127.0718,37.67614
127.0707,37.68117
127.0655,37.69179
127.0932,37.68269
127.0823,37.6932
127.0871,37.68507
127.0542,37.67736
127.0752,37.67176
127.0618,37.67697
127.0766,37.68508
127.0839,37.68217
127.0686,37.68791
127.0912,37.6885
127.0579,37.64553
127.0791,37.66496
127.085,37.67287
127.072,37.66185
127.0541,37.66355
127.0889,37.68384
127.0688,37.69131
127.0637,37.6834
127.0788,37.69274
127.0644,37.6896
127.0769,37.66652
127.059,37.65908
127.063,37.66966
127.0787,37.66807
127.0899,37.66636
127.0702,37.6915
127.0623,37.67537
127.066,37.65188
127.0744,37.67178
127.0769,37.67495
127.0649,37.6906
127.0777,37.67056
127.0757,37.6672
127.0648,37.68677
127.0783,37.6705
127.0604,37.68286
127.0732,37.6668
127.0674,37.69239
127.0618,37.6559
127.0797,37.66704
127.0522,37.68056
127.0828,37.67963
127.0569,37.64628
127.0516,37.6764
127.0739,37.69254
127.0809,37.67091
127.0884,37.68721
127.0667,37.66216
127.0775,37.68583
127.0611,37.6617
127.086,37.67958
127.0672,37.68482
127.0509,37.66599
127.0686,37.66933
127.0743,37.69329
127.0814,37.66805
127.0933,37.6727
127.0606,37.64776
127.0911,37.67759
127.0563,37.66014
127.0927,37.67988
127.079,37.67867
127.0726,37.65978
127.0847,37.68002
127.0724,37.68964
127.0849,37.68352
127.0589,37.65934
127.0645,37.69451
127.0669,37.66908
127.0665,37.66952
127.0838,37.66354
127.0584,37.68021
127.0776,37.69368
127.0776,37.6947
127.0582,37.64885
127.0888,37.68957
127.0926,37.66804
127.0733,37.66523
127.0677,37.68726
127.0624,37.66768
127.0651,37.68998
127.0722,37.67655
127.0923,37.66755
127.0896,37.6839
127.052,37.6703
127.0562,37.65338
127.0573,37.68572
127.0633,37.68838
127.0951,37.67266
127.0547,37.65849
127.0567,37.66876
127.0686,37.66734
127.0799,37.6822
127.0676,37.66885
127.0757,37.68348
127.0854,37.67558
127.081,37.69213
